Section liquidation;Code tiers bénéficiaire;Nom bénéficiaire;N° SIRET;Type bénéficiaire;Montant versé en 2016
Fonctionnement;72674;ASSO GENERALE DES INTERVENANTS RETRAITES ACTIONS BENEVOLES COOP ET DEV;33145778800213;Personne morale de droit privé;800.0
Fonctionnement;74443;AIDE AUX AIDANTS DES MALADES D ALZHEIMER TOULOUSE LIMAYRAC;80961789700016;Personne morale de droit privé;500.0
Fonctionnement;74914;DEFENSE INTERET CITOYENS EUROPEENS ASSOC;80025725500011;Personne morale de droit privé;400.0
Fonctionnement;75584;ASSOC ACTIPHYPSY;80097960100021;Personne morale de droit privé;1000.0
Fonctionnement;75624;AJREF JEUNES REPU CONTRE L ENDOC ET POUR LA FRATERNITE ASSOC;80867144000010;Personne morale de droit privé;2880.0
Fonctionnement;76041;MOTOR;81152187100012;Personne morale de droit privé;1500.0
Fonctionnement;76822;MACAO ET COSMAGE GALERIE ASSOC;80509066900013;Personne morale de droit privé;2000.0
Fonctionnement;77369;MEDI PASS;75269265700022;Personne morale de droit privé;2960.0
Fonctionnement;77464;IMPACT;78990612000025;Personne morale de droit privé;5000.0
Fonctionnement;79270;REVES DE FOUS T ASSOCIES RDFASSO;81217963800018;Personne morale de droit privé;5000.0
Fonctionnement;79531;ASSOCIATION ALTERNATIF;81177365400017;Personne morale de droit privé;18240.0
Fonctionnement;79823;STADE TOULOUSAIN PELOTE ASSOC;51347531900010;Personne morale de droit privé;2900.0
Fonctionnement;80806;RECTO VERSO ASSOC;38909499600029;Personne morale de droit privé;3700.0
Fonctionnement;80915;CUBITENISTE AHA ASSOC;40960532600035;Personne morale de droit privé;17200.0
Fonctionnement;81240;PALABRE ESPACE INTERCULTUREL;81493377600019;Personne morale de droit privé;11000.0
Fonctionnement;81797;ASSOC COMITE DE QUARTIER MINIMES BARRIERE DE PARIS;79504914700015;Personne morale de droit privé;800.0
Fonctionnement;82033;THEATRE PROVISOIRE DES MOTS ASSOC;81772897500019;Personne morale de droit privé;2000.0
Fonctionnement;82307;DISTRICT FOOTBALL HTE G MIDI TOULOUSAIN ASSO;77695159200042;Personne morale de droit privé;5000.0
Fonctionnement;82392;UNION CEPIERE ROBERT MONNIER ASSOC;48162966500011;Personne morale de droit privé;190600.0
Fonctionnement;82524;COMITE AGREMENT DU SOL VIOLETTE;53206553900027;Personne morale de droit privé;60000.0
Fonctionnement;83655;TOULOUSE LARDENNE VOLLEY BALL ASSOC;81292719200011;Personne morale de droit privé;1000.0
Fonctionnement;83755;A CORPS IMPARFAITS;80930105400015;Personne morale de droit privé;1000.0
Fonctionnement;84130;COMPAGNIE CONTRESCARPE;43467790200018;Personne morale de droit privé;8000.0
Fonctionnement;84376;ASSO INTERNATIONALE ETUDIANTS SCIENCES ECONOMIE ET COMMERCIALES;81214491300017;Personne morale de droit privé;880.0
Fonctionnement;84444;FASEM DE BRUCH;75258077900011;Personne morale de droit privé;2000.0
Fonctionnement;84619;REYNERIE FOOTBALL ACADEMIE;81770435600010;Personne morale de droit privé;1500.0
Fonctionnement;85444;NGELA Dorenne;;Personne physique;41.2
Fonctionnement;86361;LES MAITRES SONNEURS LABORATOIRE LYRIQUE ASSOC;81185902400010;Personne morale de droit privé;1900.0
Fonctionnement;86679;CHOEUR TOULOUSE GARONNE ASSOC;75186393700015;Personne morale de droit privé;2000.0
Fonctionnement;91388;UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES;13002132200016;Personne morale de droit public;25650.0
Investissement;2360;AUBUISSON IMMOBILIER SARL;41058687900018;Personne morale de droit privé;11614.77
Investissement;5091;CABINET DE FRANCE SAS;31025720900042;Personne morale de droit privé;20439.6
Investissement;5961;CAZES ALAIN;30092300000057;Personne physique;2787.0
Investissement;8423;SERVICE HISTORIQUE DE LA DEFENSE MINISTERE DE LA DEFENSE;11009001600012;Personne morale de droit public;1000.0
Investissement;24060;SOLIDARITE FAMILIALE ASSOC;38409426400049;Personne morale de droit privé;40000.0
Investissement;26612;VOLMERANGE Thierry;;Personne physique;1646.46
Investissement;52126;NATIONALE LE REFUGE ASSOC;44963103500036;Personne morale de droit privé;32500.0
Fonctionnement;82753;PARENTS D ELEVES CALAS DUPONT ASSOC;81526428800011;Personne morale de droit privé;2000.0
Fonctionnement;83110;MANIP LA PEDA;80473461400014;Personne morale de droit privé;7100.0
Fonctionnement;83697;DINA ASSOC;39060385000012;Personne morale de droit privé;350.0
Fonctionnement;83786;PARCOURS LE MONDE SUD OUEST ASSOC;81758434500026;Personne morale de droit privé;24000.0
Fonctionnement;83888;LA COURTE ECHELLE DE BORDEROUGE;81929217800012;Personne morale de droit privé;5000.0
Fonctionnement;85067;LES PETITS DEBROUILLARDS OCCITANIE;41177507500046;Personne morale de droit privé;20000.0
Fonctionnement;85447;HACHATRYAN Garik;;Personne physique;180.96
Fonctionnement;86527;BARHOUMI Mohamed;;Personne physique;39.8
Fonctionnement;86600;AMIS DE L INSTITUT CLAUDIUS REGAUD ET DE L ONCOPOLE ASSOC;81238309900015;Personne morale de droit privé;1500.0
Fonctionnement;87564;AMICALE DES RETRAITES DES PRADETTES ASSOC;82119537700014;Personne morale de droit privé;500.0
Fonctionnement;87990;BUSINESS ORGANIZATION OF STUDENTS BOOST;82330319300010;Personne morale de droit privé;1000.0
Investissement;5328;CONFRERIE DU CANARD SAUVAGE THEATRE L ACTE;38953056900034;Personne morale de droit privé;2500.0
Investissement;5831;CATIC CENTRE AIDE PAR LETRAVAIL DES INVALIDES CIVILS ASSOC;77693898700026;Personne morale de droit privé;200000.0
Investissement;6289;DES CHALETS HLM SA;66080284400028;Personne morale de droit privé;141434.86
Investissement;7201;COMPAGNIE 111;43357667500055;Personne morale de droit privé;17500.0
Investissement;23979;SOCIETE DE GESTION MERIDIONALE SAS;65080151700014;Personne morale de droit privé;5328.36
Investissement;83183;THEATRE POPULAIRE D AUJOURD HUI ASSOC;81507983500014;Personne morale de droit privé;15000.0
Investissement;85949;ACE31 CANNES BLANCHES ELECTRONIQUES GRAND SUD ASSOC;80187600400012;Personne morale de droit privé;10050.0
Fonctionnement;73940;MUCHO BIZARRE ASSOC;44923519100011;Personne morale de droit privé;2000.0
Fonctionnement;73957;LES VOIX DE TRAVERSE ASSOC;80010602300032;Personne morale de droit privé;2500.0
Fonctionnement;75142;L AUTRE CERCLE MIDI PYRENEES;51224333800013;Personne morale de droit privé;2400.0
Fonctionnement;75669;SINISTRES DU 21 SEPTEMBRE 2001;44194808000011;Personne morale de droit privé;5000.0
Fonctionnement;76427;PROMOUVOIR LES ARTS EN SYNERGIE AVEC LES MUSIQUES ACTUELLES;53947865100034;Personne morale de droit privé;8000.0
Fonctionnement;78103;ENSSEMBLE ORG ASSOC;80499965400010;Personne morale de droit privé;8000.0
Fonctionnement;81474;SYNDICAT DES TERRITORIAUX SNIAT;;Personne morale de droit privé;301.6
Fonctionnement;82428;LA LIGNE BLEUE;81747234300018;Personne morale de droit privé;3000.0
Fonctionnement;83083;O HAZART ASSOC;81230257800016;Personne morale de droit privé;2500.0
Fonctionnement;83101;ASSOC SURFACES;80951192600010;Personne morale de droit privé;14880.0
Fonctionnement;83104;BRIDGE CLUB TOULOUSE;81343637500014;Personne morale de droit privé;1500.0
Fonctionnement;84483;KAIZOKU CINEBAT EAU ASSOC;81784979700029;Personne morale de droit privé;2000.0
Fonctionnement;84506;IZARDS BOXING CLUB ASSOC;81912397700012;Personne morale de droit privé;5000.0
Fonctionnement;84590;TUTORAT ASSOCIATIF TOULOUSAIN;49200539200013;Personne morale de droit privé;1500.0
Fonctionnement;84690;CONCORDIA MIDI PYRENEES;78418044000199;Personne morale de droit privé;1000.0
Fonctionnement;87065;ADAPEI 31;;Personne morale de droit privé;1000.0
Investissement;24952;TCMS TOULOUSE CHEMINOTS MARENGO SPORT ASSOC;34918328500031;Personne morale de droit privé;4000.0
Investissement;37257;OPPIDEA SEM;52899835400021;Personne morale de droit privé;2200620.0
Investissement;45509;ROBERT Reine;;Personne physique;2518.0
Investissement;53846;SCI DU 24 RUE NAZARETH M UCAY PIERRE;35285008500023;Personne morale de droit privé;6651.87
Investissement;87030;FNTP FEDERATION NATIONALE TRAVAUX PUBLICS;78435978800014;Personne morale de droit privé;6234.0
Fonctionnement;84649;LA MAIN S AFFAIRE;80019218900028;Personne morale de droit privé;3000.0
Fonctionnement;84687;LE CTRE DU LYCEE HOTELIER DE TOULOUSE;81931938500012;Personne morale de droit privé;5000.0
Fonctionnement;85402;UNION NAT ACCUEIL VILLE FR DEP ADM FORMA ASSOC;34462545400030;Personne morale de droit privé;865.0
Investissement;1216;AMIS  DU STADE TOULOUSAIN ASSOC;45025846200016;Personne morale de droit privé;60000.0
Investissement;4223;BONNEFONS Denis;43417465200017;Personne physique;4269.0
Investissement;6243;CGPI SOGAB SARL;33492291100048;Personne morale de droit privé;7571.35
Investissement;11010;THEATRE LE FIL A PLOMB ASSOC;42068276700025;Personne morale de droit privé;140000.0
Investissement;17939;COMPAGNIE DERNIERE MINUTE;45054912600032;Personne morale de droit privé;21696.0
Investissement;19541;SOLIHA HAUTE GARONNE;77695150100043;Personne morale de droit privé;372275.63
Investissement;25191;THEATRE GARONNE ASSOC;34893866300013;Personne morale de droit privé;46500.0
Investissement;28154;VICTORIA REGIA ASSOC;40862053200064;Personne morale de droit privé;3050.0
Investissement;56624;INPACTS ASSOC;51481364100024;Personne morale de droit privé;25000.0
Investissement;74795;50 CINQ ASSOCIATION;79535199800013;Personne morale de droit privé;9000.0
Investissement;81093;CHATEL Agnes;;Personne physique;1094.29
Investissement;81097;MARTIAL-GUILHEM Marie;;Personne physique;4897.52
Investissement;81101;LE-TALLEC Claire;;Personne physique;12122.97
Investissement;81116;ARZAC SCI;40294003500015;Personne morale de droit privé;4376.22
Investissement;87029;BASTIDA Richard;;Personne physique;4224.0
Fonctionnement;74709;MAD ENERGIE ASSOC;80819279300012;Personne morale de droit privé;3800.0
Fonctionnement;74795;50 CINQ ASSOCIATION;79535199800013;Personne morale de droit privé;87500.0
Fonctionnement;75019;JOBIN REAL LIFE ASSOC;75380664500010;Personne morale de droit privé;5000.0
Fonctionnement;75141;AGGLO PRODUCTION ASSOC;52784479900017;Personne morale de droit privé;1500.0
Fonctionnement;75307;INFORM ACTION ASSOC;75263771000019;Personne morale de droit privé;500.0
Fonctionnement;75788;ANTIQUITES ASSOC;81025903600012;Personne morale de droit privé;1186.0
Fonctionnement;76107;ANTIPHONA;41512725700020;Personne morale de droit privé;4300.0
Fonctionnement;78037;COMPAGNONS BATISSEURS;77566663900080;Personne morale de droit privé;12500.0
Fonctionnement;78051;PARTAGER L ANIMATION REVER L EDUCATION PAR JEU ASSOC;79338580800035;Personne morale de droit privé;944000.19
Fonctionnement;79459;TOULOUSE METROPOLE BADMINTON CLUB ASSOC;81173716200016;Personne morale de droit privé;800.0
Fonctionnement;81625;GAILLAC Benoit;;Personne physique;756.23
Fonctionnement;82215;CODA NORMA;49327839400017;Personne morale de droit privé;2000.0
Fonctionnement;83175;MIO COMPANY ASSOC;81333954600018;Personne morale de droit privé;1500.0
Fonctionnement;83183;THEATRE POPULAIRE D AUJOURD HUI ASSOC;81507983500014;Personne morale de droit privé;700000.0
Fonctionnement;83527;LEKETIO ASSOC;79804614000025;Personne morale de droit privé;1500.0
Fonctionnement;83859;LA ROCADE ASSOC;81923393300012;Personne morale de droit privé;2500.0
Fonctionnement;83989;LA BENEVOLANTE;80536395900018;Personne morale de droit privé;4000.0
Fonctionnement;84293;LA CHANCE AUX CONCOURS;52355356800024;Personne morale de droit privé;2000.0
Fonctionnement;84302;LES AMIS DE L HOTEL DIEU ET DE L HOPITAL DE LA GRAVE;81999794100011;Personne morale de droit privé;2000.0
Fonctionnement;84933;OCCITANA DE FOTBOL;53805997300015;Personne morale de droit privé;1000.0
Fonctionnement;85162;LE DAMIER DES TROIS COUCOUS;81950200600011;Personne morale de droit privé;1000.0
Fonctionnement;85809;CARE FRANCE ASSOC;33480580100043;Personne morale de droit privé;5000.0
Fonctionnement;86330;FAITS ET GESTES ASSOCIATION;38010072700011;Personne morale de droit privé;5000.0
Fonctionnement;87865;SOLIDARITE VILLES;39358096400012;Personne morale de droit privé;2500.0
Investissement;6739;CINEMATHEQUE DE TOULOUSE ASSOC;32401892800030;Personne morale de droit privé;2000.0
Investissement;19893;PATRIMOINE LANGUEDOCIENNE HLM SA;55080277100034;Personne morale de droit privé;77991.6
Investissement;23704;THEATRE LE VENT DES SIGNES ASSOC;39316355500039;Personne morale de droit privé;4000.0
Investissement;25514;LES TOULOUSAINS DE TOULOUSE ET AMIS DU VIEUX TOULOUSE ASSOC;77694616200018;Personne morale de droit privé;5000.0
Investissement;25537;STADE TOULOUSAIN RUGBY HANDISPORT ASSOC;45359763500029;Personne morale de droit privé;7950.0
Investissement;64829;TOULOUSE FOOT FAUTEUIL CLUB ASSOC;79789755000019;Personne morale de droit privé;12000.0
Investissement;81095;CARCENAC-DE-SAINTE-MARIE Sophie;;Personne physique;1646.46
Investissement;81102;LASSERRE Anne-Marie;;Personne physique;4036.69
Investissement;87034;DELETTRE  SYND BENEVOLE Eric;;Personne physique;1774.0
Investissement;87566;DUPUY Victor;;Personne physique;2160.2
Somme :;;;;;47635992.63
